"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
769.156250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 037 Honolulu 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 208 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 034 Site: 1-34",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 033 Site: 1-33",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 067 Site: 1-67",n/a,n/a,n/a,"Project 25",RM,TRS
769.206250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 090 Kona",n/a,n/a,n/a,"Project 25",RM,TRS
769.218750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 048 Site: 1-48",n/a,n/a,n/a,"Project 25",RM,TRS
769.331250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 010 Waialua",n/a,n/a,n/a,"Project 25",RM,TRS
769.356250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 008 Makakilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.406250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 037 Honolulu 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.406250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 208 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.418750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 034 Site: 1-34",n/a,n/a,n/a,"Project 25",RM,TRS
769.431250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
769.443750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 067 Site: 1-67",n/a,n/a,n/a,"Project 25",RM,TRS
769.456250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 090 Kona",n/a,n/a,n/a,"Project 25",RM,TRS
769.468750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 048 Site: 1-48",n/a,n/a,n/a,"Project 25",RM,TRS
769.506250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 006 Waianae 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.531250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 007 Waianae 3",n/a,n/a,n/a,"Project 25",RM,TRS
769.556250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 003 Northeast Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
769.581250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 010 Waialua",n/a,n/a,n/a,"Project 25",RM,TRS
769.606250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 008 Makakilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.656250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 208 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.656250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 037 Honolulu 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.668750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 034 Site: 1-34",n/a,n/a,n/a,"Project 25",RM,TRS
769.681250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
769.693750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 067 Site: 1-67",n/a,n/a,n/a,"Project 25",RM,TRS
769.706250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 090 Kona",n/a,n/a,n/a,"Project 25",RM,TRS
769.718750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 048 Site: 1-48",n/a,n/a,n/a,"Project 25",RM,TRS
769.756250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 006 Waianae 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.781250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 007 Waianae 3",n/a,n/a,n/a,"Project 25",RM,TRS
769.806250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 003 Northeast Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
769.906250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 037 Honolulu 2",n/a,n/a,n/a,"Project 25",RM,TRS
769.906250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 208 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
769.918750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 034 Site: 1-34",n/a,n/a,n/a,"Project 25",RM,TRS
769.931250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
769.943750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 067 Site: 1-67",n/a,n/a,n/a,"Project 25",RM,TRS
769.956250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 090 Kona",n/a,n/a,n/a,"Project 25",RM,TRS
769.968750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 048 Site: 1-48",n/a,n/a,n/a,"Project 25",RM,TRS
770.156250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 037 Honolulu 2",n/a,n/a,n/a,"Project 25",RM,TRS
770.156250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 208 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
770.168750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 034 Site: 1-34",n/a,n/a,n/a,"Project 25",RM,TRS
770.193750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 067 Site: 1-67",n/a,n/a,n/a,"Project 25",RM,TRS
770.206250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 090 Kona",n/a,n/a,n/a,"Project 25",RM,TRS
770.406250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 039 Site: 1-39",n/a,n/a,n/a,"Project 25",RM,TRS
770.431250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
770.443750,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
770.468750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 048 Site: 1-48",n/a,n/a,n/a,"Project 25",RM,TRS
770.506250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 006 Waianae 2",n/a,n/a,n/a,"Project 25",RM,TRS
770.531250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 007 Waianae 3",n/a,n/a,n/a,"Project 25",RM,TRS
770.556250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 003 Northeast Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
770.681250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 032 Site: 1-32",n/a,n/a,n/a,"Project 25",RM,TRS
770.693750,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
770.706250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 205 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
770.756250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 006 Waianae 2",n/a,n/a,n/a,"Project 25",RM,TRS
770.806250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 003 Northeast Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
770.831250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 010 Waialua",n/a,n/a,n/a,"Project 25",RM,TRS
770.856250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 008 Makakilo",n/a,n/a,n/a,"Project 25",RM,TRS
770.906250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 039 Site: 1-39",n/a,n/a,n/a,"Project 25",RM,TRS
770.943750,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
771.081250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 010 Waialua",n/a,n/a,n/a,"Project 25",RM,TRS
771.106250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 008 Makakilo",n/a,n/a,n/a,"Project 25",RM,TRS
771.481250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 004 Mokulei Ridge",n/a,n/a,n/a,"Project 25",RM,TRS
771.731250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 004 Mokulei Ridge",n/a,n/a,n/a,"Project 25",RM,TRS
771.756250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 009 Wahiawa",n/a,n/a,n/a,"Project 25",RM,TRS
771.856250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 008 Makakilo",n/a,n/a,n/a,"Project 25",RM,TRS
772.156250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 009 Wahiawa",n/a,n/a,n/a,"Project 25",RM,TRS
772.431250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 005 Waianae 1",n/a,n/a,n/a,"Project 25",RM,TRS
772.481250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 004 Mokulei Ridge",n/a,n/a,n/a,"Project 25",RM,TRS
772.681250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 005 Waianae 1",n/a,n/a,n/a,"Project 25",RM,TRS
772.731250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 004 Mokulei Ridge",n/a,n/a,n/a,"Project 25",RM,TRS
772.781250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 007 Waianae 3",n/a,n/a,n/a,"Project 25",RM,TRS
772.931250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 005 Waianae 1",n/a,n/a,n/a,"Project 25",RM,TRS
773.031250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 039 Site: 1-39",n/a,n/a,n/a,"Project 25",RM,TRS
773.056250,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
773.181250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 005 Waianae 1",n/a,n/a,n/a,"Project 25",RM,TRS
773.281250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 039 Site: 1-39",n/a,n/a,n/a,"Project 25",RM,TRS
773.306250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 205 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
773.318750,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
773.406250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 009 Wahiawa",n/a,n/a,n/a,"Project 25",RM,TRS
773.531250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 039 Site: 1-39",n/a,n/a,n/a,"Project 25",RM,TRS
773.556250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Statewide,"Site: 038 Site: 1-38",n/a,n/a,n/a,"Project 25",RM,TRS
773.556250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 040 East Honolulu",n/a,n/a,n/a,"Project 25",RM,TRS
773.568750,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 004 Site-004",n/a,n/a,n/a,"Project 25",RM,TRS
773.656250,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 009 Wahiawa",n/a,n/a,n/a,"Project 25",RM,TRS
773.793750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 071 Site: 1-71",n/a,n/a,n/a,"Project 25",RM,TRS
773.793750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 028 Site: 1-28",n/a,n/a,n/a,"Project 25",RM,TRS
773.793750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 016 Site: 1-16",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 040 East Honolulu",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Statewide,"Site: 038 Site: 1-38",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 094 Kawaihae",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 046 Site: 1-46",n/a,n/a,n/a,"Project 25",RM,TRS
774.031250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 205 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
774.043750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 028 Site: 1-28",n/a,n/a,n/a,"Project 25",RM,TRS
774.043750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 017 Site 1-17",n/a,n/a,n/a,"Project 25",RM,TRS
774.043750,804.04375,,"Department of Public Safety Hawaii State Sheriff's Department",Statewide,Honolulu,"Sheriff 1","710 NAC",,P25,RM,"Law Dispatch"
774.093750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 046 Site: 1-46",n/a,n/a,n/a,"Project 25",RM,TRS
774.293750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 071 Site: 1-71",n/a,n/a,n/a,"Project 25",RM,TRS
774.293750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 016 Site: 1-16",n/a,n/a,n/a,"Project 25",RM,TRS
774.293750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 028 Site: 1-28",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Statewide,"Site: 038 Site: 1-38",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 040 East Honolulu",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 094 Kawaihae",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 046 Site: 1-46",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 028 Site: 1-28",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 071 Site: 1-71",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 016 Site: 1-16",n/a,n/a,n/a,"Project 25",RM,TRS
774.556250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Statewide,"Site: 038 Site: 1-38",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 046 Site: 1-46",n/a,n/a,n/a,"Project 25",RM,TRS
774.793750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",UNKNOWN,"Site: 071 Site: 1-71",n/a,n/a,n/a,"Project 25",RM,TRS
774.793750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Kauai,"Site: 016 Site: 1-16",n/a,n/a,n/a,"Project 25",RM,TRS
774.806250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Statewide,"Site: 038 Site: 1-38",n/a,n/a,n/a,"Project 25",RM,TRS
774.831250,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 094 Kawaihae",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Maui,"Site: 046 Site: 1-46",n/a,n/a,n/a,"Project 25",RM,TRS
775.568750,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Hawaii,"Site: 205 Hilo",n/a,n/a,n/a,"Project 25",RM,TRS
851.037500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 010 USN Whitmore",n/a,n/a,n/a,EDACS,RM,TRS
851.050000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.062500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
851.087500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 003 Keaau",n/a,n/a,n/a,EDACS,RM,TRS
851.100000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
851.112500,0.00000,n/a,"Island SMR (Kula)",Maui,"Site: 001 Site-1",n/a,n/a,n/a,Motorola,RM,TRS
851.112500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.137500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
851.162500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.162500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.175000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
851.212500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 008 Hana",n/a,n/a,n/a,"Project 25",RM,TRS
851.237500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 009 Lahaina",n/a,n/a,n/a,"Project 25",RM,TRS
851.250000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
851.250000,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.275000,806.27500,,"University of Hawaii - Manoa",Honolulu,"Tactical Ops",TAC81,"136.5 PL",,FMN,RM,Multi-Tac
851.287500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 010 USN Whitmore",n/a,n/a,n/a,EDACS,RM,TRS
851.300000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.312500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
851.337500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.350000,0.00000,n/a,"Kauai County",Kauai,"Site: 003 Princeville",n/a,n/a,n/a,"Project 25",RM,TRS
851.362500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
851.387500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
851.412500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.425000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
851.462500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 008 Hana",n/a,n/a,n/a,"Project 25",RM,TRS
851.487500,0.00000,n/a,"Island SMR (Kula)",Maui,"Site: 001 Site-1",n/a,n/a,n/a,Motorola,RM,TRS
851.537500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.537500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
851.550000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
851.550000,0.00000,n/a,"Kauai County",Kauai,"Site: 099 Waimea",n/a,n/a,n/a,"Project 25",RM,TRS
851.562500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 002 Winward Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.562500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 003 Keaau",n/a,n/a,n/a,EDACS,RM,TRS
851.587500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.600000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
851.612500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
851.637500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
851.662500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.662500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.675000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
851.737500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
851.750000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.775000,806.77500,,"University of Hawaii - Manoa",Honolulu,"Tactical Ops",TAC82,"136.5 PL",,FMN,RM,Multi-Tac
851.787500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 010 USN Whitmore",n/a,n/a,n/a,EDACS,RM,TRS
851.800000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 009 Lahaina",n/a,n/a,n/a,"Project 25",RM,TRS
851.812500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
851.812500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.837500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 003 Keaau",n/a,n/a,n/a,EDACS,RM,TRS
851.837500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 002 Winward Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.850000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
851.862500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
851.887500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
851.912500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
851.925000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
852.037500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.062500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
852.087500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.100000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
852.112500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
852.112500,0.00000,n/a,"Island SMR (Kula)",Maui,"Site: 001 Site-1",n/a,n/a,n/a,Motorola,RM,TRS
